value
1865.8243686579692
1865.8243686579692
1864.3442435339896
1863.6041809719998
1861.3839932860305
1861.3839932860305
2156.372930495155
2109.0089265278093
2054.096284428168
2159.037155718319
2079.2584115358204
2020.0534065766385
