value
5.992217898832685
5.992217898832685
5.992217898832685
6.037994964522774
6.083772030212863
6.0608834973678185
2.8122377355611508
4.219119554436561
3.820859082932784
3.3630884260318914
4.7318226901655605
5.618371862363623
