timestamp,value
timestamp_placeholder,911
timestamp_placeholder,914
timestamp_placeholder,914
timestamp_placeholder,912
timestamp_placeholder,914
timestamp_placeholder,913
timestamp_placeholder,914
timestamp_placeholder,910
timestamp_placeholder,910
timestamp_placeholder,913
timestamp_placeholder,908
timestamp_placeholder,906
