timestamp,value
timestamp_placeholder,4210
timestamp_placeholder,4229
timestamp_placeholder,4211
timestamp_placeholder,4203
timestamp_placeholder,4202
timestamp_placeholder,4226
timestamp_placeholder,7262
timestamp_placeholder,6465
timestamp_placeholder,5441
timestamp_placeholder,7102
timestamp_placeholder,5743
timestamp_placeholder,5179
