timestamp,value
timestamp_placeholder,1489
timestamp_placeholder,1489
timestamp_placeholder,1489
timestamp_placeholder,1495
timestamp_placeholder,1489
timestamp_placeholder,1487
timestamp_placeholder,1570
timestamp_placeholder,1678
timestamp_placeholder,1782
timestamp_placeholder,1867
timestamp_placeholder,1922
timestamp_placeholder,1955
