timestamp,value
timestamp_placeholder,1027
timestamp_placeholder,1026
timestamp_placeholder,1027
timestamp_placeholder,1024
timestamp_placeholder,1026
timestamp_placeholder,1026
timestamp_placeholder,1027
timestamp_placeholder,1025
timestamp_placeholder,1031
timestamp_placeholder,1030
timestamp_placeholder,1028
timestamp_placeholder,1028
